Distance,Speed,Throttle,Brake,Time
990.0,217.63499843607005,100.0,0.0,4502.372399937443
992.0,218.43717077856238,100.0,0.0,4502.404486831142
994.0,219.2393431210547,100.0,0.0,4502.436573724842
996.0,220.04151546354703,100.0,0.0,4502.468660618541
998.0,220.84368780603936,100.0,0.0,4502.500747512241
1000.0,221.727895598814,100.0,0.0,4502.5323853648315
1002.0,222.63195775362868,100.0,0.0,4502.563914539714
1004.0,223.53601990844336,100.0,0.0,4502.595443714595
1006.0,224.44008206325805,100.0,0.0,4502.626972889477
1008.0,225.34414421807276,100.0,0.0,4502.658502064358
1010.0,226.24820637288744,100.0,0.0,4502.69003123924
1012.0,227.14511466133754,100.0,0.0,4502.721310902555
1014.0,228.04179617324638,100.0,0.0,4502.752582656389
1016.0,228.9384776851552,100.0,0.0,4502.783854410223
1018.0,229.2723295133767,100.0,0.0,4502.815048499133
1020.0,229.5647202822869,100.0,0.0,4502.846236866826
1022.0,229.85711105119717,100.0,0.0,4502.87742523452
1024.0,230.14829223746543,100.0,0.0,4502.908484564125
1026.0,230.4385412009837,100.0,0.0,4502.939444444351
1028.0,230.728790164502,100.0,0.0,4502.9704043245765
1030.0,231.0190391280203,100.0,0.0,4503.0013642048025
1032.0,231.30928809153858,100.0,0.0,4503.032324085028
1034.0,231.59953705505686,100.0,0.0,4503.063283965254
1036.0,231.88978601857514,100.0,0.0,4503.09424384548
1038.0,232.31621349124075,100.0,0.0,4503.124972821039
1040.0,232.82600684926436,100.0,0.0,4503.155560441164
1042.0,233.33580020728795,100.0,0.0,4503.18614806129
1044.0,233.8451548158515,100.0,0.0,4503.216709350245
1046.0,234.3526083818183,100.0,0.0,4503.247156549768
1048.0,234.8600619477851,100.0,0.0,4503.277603749292
1050.0,235.36751551375193,100.0,0.0,4503.308050948815
1052.0,235.87496907971874,100.0,0.0,4503.33849814834
1054.0,236.0,100.0,0.0,4503.368969554703
1056.0,236.0,100.0,0.0,4503.399448875356
1058.0,236.0,100.0,0.0,4503.429928196009
1060.0,236.0,100.0,0.0,4503.460468813553
1062.0,236.0,100.0,0.0,4503.491009575843
1064.0,236.0,100.0,0.0,4503.52159263277
1066.0,236.0,100.0,0.0,4503.5522164614495
1068.0,236.0,100.0,0.0,4503.582779888365
1070.0,236.0,100.0,0.0,4503.613259660074
1072.0,236.0,100.0,0.0,4503.643739431783
1074.0,236.0,100.0,0.0,4503.674219203492
1076.0,236.0,100.0,0.0,4503.704698975201
1078.0,236.0,100.0,0.0,4503.73517874691
1080.0,236.0,100.0,0.0,4503.76565851862
1082.0,236.0,100.0,0.0,4503.796138290329
1084.0,236.0240454211005,100.0,0.0,4503.826604141872
1086.0,237.20984700961816,100.0,0.0,4503.85639743967
1088.0,238.38821537340166,100.0,0.0,4503.886003956151
1090.0,239.55943832289174,100.0,0.0,4503.915430923387
1092.0,240.7306612723818,100.0,0.0,4503.944857890623
1094.0,241.90188422187188,100.0,0.0,4503.97428485786
1096.0,243.07310717136195,100.0,0.0,4504.003711825096
1098.0,244.0436843301895,100.0,0.0,4504.033115806226
1100.0,244.2530899076625,100.0,0.0,4504.062432587073
1102.0,244.46249548513552,100.0,0.0,4504.091749367919
1104.0,244.67190106260853,100.0,0.0,4504.121066148765
1106.0,244.88130664008156,100.0,0.0,4504.150382929612
1108.0,245.09010445801133,100.0,0.0,4504.179614624121
1110.0,245.2988892085473,100.0,0.0,4504.208844489196
1112.0,245.50767395908332,100.0,0.0,4504.238074354272
1114.0,245.7164587096193,100.0,0.0,4504.267304219346
1116.0,245.92524346015531,100.0,0.0,4504.296534084421
1118.0,246.11694886528804,100.0,0.0,4504.325711818446
1120.0,246.2990371166762,100.0,0.0,4504.3548459386675
1122.0,246.48053021867136,100.0,0.0,4504.383884834987
1124.0,246.66202332066652,100.0,0.0,4504.412923731306
1126.0,246.84351642266168,100.0,0.0,4504.441962627626
1128.0,247.02500952465684,100.0,0.0,4504.471001523945
1130.0,247.206502626652,100.0,0.0,4504.500040420264
1132.0,247.38799572864716,100.0,0.0,4504.529079316583
1134.0,247.56948883064234,100.0,0.0,4504.558118212903
1136.0,247.7505530514236,100.0,0.0,4504.587088488228
1138.0,247.93127533254153,100.0,0.0,4504.616004053207
1140.0,248.13365084719226,100.0,0.0,4504.64482011296
1142.0,248.34931335274678,100.0,0.0,4504.6735751137
1144.0,248.5649758583013,100.0,0.0,4504.702330114441
1146.0,248.78063836385581,100.0,0.0,4504.7310851151815
1148.0,248.99630086941033,100.0,0.0,4504.759840115921
1150.0,249.21196337496485,100.0,0.0,4504.788595116662
1152.0,249.42762588051937,100.0,0.0,4504.817350117402
1154.0,249.6432883860739,100.0,0.0,4504.846105118143
1156.0,249.85895089162838,100.0,0.0,4504.874860118884
1158.0,250.0746133971829,100.0,0.0,4504.903615119624
1160.0,250.28894336768118,100.0,0.0,4504.932192449024
1162.0,250.50281285354868,100.0,0.0,4504.960708380473
1164.0,250.71668233941614,100.0,0.0,4504.989224311922
1166.0,250.9305518252836,100.0,0.0,4505.017740243371
1168.0,251.1914774039574,100.0,0.0,4505.046147740396
1170.0,251.4750309433431,100.0,0.0,4505.074503094334
1172.0,251.7585844827288,100.0,0.0,4505.102858448273
1174.0,252.0421380221145,100.0,0.0,4505.131213802211
1176.0,252.3251667223565,100.0,0.0,4505.159516672235
1178.0,252.60698356802118,100.0,0.0,4505.187698356802
1180.0,252.88880041368589,100.0,0.0,4505.215880041368
1182.0,253.17061725935056,100.0,0.0,4505.244061725934
1184.0,253.45243410501524,100.0,0.0,4505.272243410502
1186.0,253.73425095067995,100.0,0.0,4505.300425095068
1188.0,254.01606779634463,100.0,0.0,4505.328606779634
1190.0,254.2978846420093,100.0,0.0,4505.356788464201
1192.0,254.57970148767401,100.0,0.0,4505.384970148767
1194.0,254.8615183333387,100.0,0.0,4505.413151833333
1196.0,255.0447475095397,100.0,0.0,4505.441319203052
1198.0,255.1327273207592,100.0,0.0,4505.469472742643
1200.0,255.22070713197868,100.0,0.0,4505.497626282233
1202.0,255.30868694319815,100.0,0.0,4505.525779821824
1204.0,255.39666675441765,100.0,0.0,4505.553933361414
1206.0,255.48464656563715,100.0,0.0,4505.582086901004
1208.0,255.57250148257233,100.0,0.0,4505.610200474423
1210.0,255.6602985424582,100.0,0.0,4505.638295533587
1212.0,255.7480956023441,100.0,0.0,4505.666390592751
1214.0,255.83589266222998,100.0,0.0,4505.694485651914
1216.0,255.92368972211585,100.0,0.0,4505.722580711077
1218.0,256.02034128232384,100.0,0.0,4505.750661430819
1220.0,256.17581605167766,100.0,0.0,4505.778646889302
1222.0,256.3312908210315,100.0,0.0,4505.806632347786
1224.0,256.4867655903853,100.0,0.0,4505.834617806269
1226.0,256.6422403597391,100.0,0.0,4505.862603264753
1228.0,256.7977151290929,100.0,0.0,4505.890588723237
1230.0,256.95318989844674,100.0,0.0,4505.91857418172
1232.0,257.1081702641714,100.0,0.0,4505.94647064755
1234.0,257.2627558026655,100.0,0.0,4505.974296044479
1236.0,257.41734134115956,100.0,0.0,4506.002121441408
1238.0,257.5719268796536,100.0,0.0,4506.029946838337
1240.0,257.72651241814765,100.0,0.0,4506.057772235266
1242.0,257.88109795664167,100.0,0.0,4506.0855976321955
1244.0,258.05978474237236,100.0,0.0,4506.113377039186
1246.0,258.3187800161873,100.0,0.0,4506.141003201727
1248.0,258.57777529000225,100.0,0.0,4506.168629364267
1250.0,258.8367705638172,100.0,0.0,4506.196255526807
1252.0,259.0957658376322,100.0,0.0,4506.223881689348
1254.0,259.35476111144715,100.0,0.0,4506.251507851888
1256.0,259.6137563852621,100.0,0.0,4506.279134014429
1258.0,259.872249834384,100.0,0.0,4506.306706649001
1260.0,260.1303654549713,100.0,0.0,4506.334238981864
1262.0,260.3884810755586,100.0,0.0,4506.361771314726
1264.0,260.64659669614593,100.0,0.0,4506.389303647588
1266.0,260.90471231673325,100.0,0.0,4506.416835980452
1268.0,261.0723185062195,100.0,0.0,4506.444356441492
1270.0,261.18695814619764,100.0,0.0,4506.471869955088
1272.0,261.3015413752657,100.0,0.0,4506.499369930064
1274.0,261.41599588157203,100.0,0.0,4506.526839011577
1276.0,261.5304503878783,100.0,0.0,4506.554308093091
1278.0,261.64490489418466,100.0,0.0,4506.581777174604
1280.0,261.75935940049095,100.0,0.0,4506.609246256118
1282.0,261.8738139067973,100.0,0.0,4506.636715337631
1284.0,261.9882684131036,100.0,0.0,4506.664184419145
1286.0,262.1535904313024,100.0,0.0,4506.691574469009
1288.0,262.32468787907106,100.0,0.0,4506.718950060652
1290.0,262.49578532683967,100.0,0.0,4506.746325652294
1292.0,262.66688277460827,100.0,0.0,4506.7737012439375
1294.0,262.83798022237687,100.0,0.0,4506.801076835581
1296.0,263.0,100.0,0.0,4506.828454042486
1298.0,263.0,100.0,0.0,4506.855860078853
1300.0,263.0,100.0,0.0,4506.88326611522
1302.0,263.0,100.0,0.0,4506.910672151587
1304.0,263.0,100.0,0.0,4506.938056381595
1306.0,263.0,100.0,0.0,4506.9653779859145
1308.0,263.070780733981,100.0,0.0,4506.992662458719
1310.0,263.4100758635835,100.0,0.0,4507.019806069086
1312.0,263.74937099318595,100.0,0.0,4507.046949679455
1314.0,264.0886661227884,100.0,0.0,4507.074093289823
1316.0,264.42796125239096,100.0,0.0,4507.101236900191
1318.0,264.7660025518602,100.0,0.0,4507.128280204149
1320.0,265.1033395412522,100.0,0.0,4507.1552671633
1322.0,265.4406765306442,100.0,0.0,4507.182254122451
1324.0,265.77801352003627,100.0,0.0,4507.209241081603
1326.0,266.0920676276757,100.0,0.0,4507.236206762767
1328.0,266.3613149547532,100.0,0.0,4507.263131495475
1330.0,266.6305622818307,100.0,0.0,4507.290056228183
1332.0,266.89897237250864,100.0,0.0,4507.3168972372505
1334.0,267.16735205014214,100.0,0.0,4507.343735205014
1336.0,267.43573172777565,100.0,0.0,4507.370573172778
1338.0,267.7041114054091,100.0,0.0,4507.3974111405405
1340.0,267.9724910830426,100.0,0.0,4507.424249108304
1342.0,268.23984277185986,100.0,0.0,4507.450984277186
1344.0,268.5070770580547,100.0,0.0,4507.477707705805
1346.0,268.77389222746837,100.0,0.0,4507.504389222747
1348.0,269.04029261259205,100.0,0.0,4507.531029261259
1350.0,269.3066929977157,100.0,0.0,4507.557669299772
1352.0,269.5730933828394,100.0,0.0,4507.584309338285
1354.0,269.839493767963,100.0,0.0,4507.610949376796
1356.0,270.0660829189896,100.0,0.0,4507.6375732670385
1358.0,270.2323292560702,100.0,0.0,4507.664172680971
1360.0,270.39857559315084,100.0,0.0,4507.690772094904
1362.0,270.5648219302315,100.0,0.0,4507.717371508837
1364.0,270.7307976217048,100.0,0.0,4507.743927619473
1366.0,270.8964889470361,100.0,0.0,4507.770438231526
1368.0,271.10583727244654,100.0,0.0,4507.796878145428
1370.0,271.38786109243716,100.0,0.0,4507.823200368628
1372.0,271.66988491242785,100.0,0.0,4507.849522591827
1374.0,271.95190873241853,100.0,0.0,4507.875844815026
1376.0,272.23393255240916,100.0,0.0,4507.902167038224
1378.0,272.51595637239984,100.0,0.0,4507.928489261424
1380.0,272.79798019239047,100.0,0.0,4507.954811484623
1382.0,273.07946617458384,100.0,0.0,4507.981083509628
1384.0,273.36009296529414,100.0,0.0,4508.007275343427
1386.0,273.6407197560045,100.0,0.0,4508.033467177227
1388.0,273.92134654671486,100.0,0.0,4508.059659011026
1390.0,274.1566155941055,100.0,0.0,4508.0857938712925
1392.0,274.3742212053675,100.0,0.0,4508.111906544644
1394.0,274.5918268166296,100.0,0.0,4508.138019217996
1396.0,274.8094324278916,100.0,0.0,4508.164131891347
1398.0,275.0270380391536,100.0,0.0,4508.190244564698
1400.0,275.2446436504156,100.0,0.0,4508.2163572380505
1402.0,275.4622492616776,100.0,0.0,4508.242469911402
1404.0,275.67923843733683,100.0,0.0,4508.26850861248
1406.0,275.8959285528534,100.0,0.0,4508.294511426342
1408.0,276.10088516886975,100.0,0.0,4508.320451355849
1410.0,276.29499880218395,100.0,0.0,4508.346333173624
1412.0,276.48911243549816,100.0,0.0,4508.372214991399
1414.0,276.6832260688124,100.0,0.0,4508.398096809175
1416.0,276.8773397021266,100.0,0.0,4508.42397862695
1418.0,277.0714533354408,100.0,0.0,4508.449860444725
1420.0,277.26539232190464,100.0,0.0,4508.475718976253
1422.0,277.4585527861444,100.0,0.0,4508.501473704819
1424.0,277.65171325038426,100.0,0.0,4508.527228433384
1426.0,277.8448737146241,100.0,0.0,4508.55298316195
1428.0,278.03803417886394,100.0,0.0,4508.578737890515
1430.0,278.2311946431038,100.0,0.0,4508.60449261908
1432.0,278.42435510734356,100.0,0.0,4508.630247347645
1434.0,278.6175155715834,100.0,0.0,4508.656002076211
1436.0,278.81067603582323,100.0,0.0,4508.681756804776
1438.0,279.0021130952381,100.0,0.0,4508.707507142857
1440.0,279.109255952381,100.0,0.0,4508.733221428572
1442.0,279.2163988095238,100.0,0.0,4508.758935714286
1444.0,279.3235416666667,100.0,0.0,4508.7846500000005
1446.0,279.43068452380953,100.0,0.0,4508.810364285715
1448.0,279.5378273809524,100.0,0.0,4508.8360785714285
1450.0,279.64497023809525,100.0,0.0,4508.861792857143
1452.0,279.7521130952381,100.0,0.0,4508.887507142857
1454.0,279.859255952381,100.0,0.0,4508.913221428572
1456.0,279.9663988095238,100.0,0.0,4508.938935714285
1458.0,280.1316857486123,100.0,0.0,4508.964514207375
1460.0,280.32332138715356,100.0,0.0,4508.990001751389
1462.0,280.51495702569474,100.0,0.0,4509.015489295403
1464.0,280.706592664236,100.0,0.0,4509.040976839417
1466.0,280.89822830277717,100.0,0.0,4509.066464383432
1468.0,281.08986394131836,100.0,0.0,4509.091951927446
1470.0,281.2814995798596,100.0,0.0,4509.11743947146
1472.0,281.4731352184008,100.0,0.0,4509.142927015474
1474.0,281.664770856942,100.0,0.0,4509.168414559488
1476.0,281.8563029826737,100.0,0.0,4509.193888335104
1478.0,282.0470295263853,100.0,0.0,4509.219254959013
1480.0,282.2377560700969,100.0,0.0,4509.24462158292
1482.0,282.42848261380857,100.0,0.0,4509.269988206829
1484.0,282.6192091575202,100.0,0.0,4509.295354830738
1486.0,282.80993570123184,100.0,0.0,4509.320721454646
1488.0,283.0004399619953,100.0,0.0,4509.346087993525
1490.0,283.12705850640316,100.0,0.0,4509.371411765281
1492.0,283.253655289475,100.0,0.0,4509.396731121895
1494.0,283.3802520725468,100.0,0.0,4509.422050478509
1496.0,283.5068488556186,100.0,0.0,4509.447369835124
1498.0,283.63344563869043,100.0,0.0,4509.472689191738
1500.0,283.759919962075,100.0,0.0,4509.497984054662
1502.0,283.88607434247854,100.0,0.0,4509.52321492441
1504.0,284.01222872288207,100.0,0.0,4509.548445794158
1506.0,284.1383831032856,100.0,0.0,4509.573676663907
1508.0,284.26453748368914,100.0,0.0,4509.598907533656
1510.0,284.3906918640927,100.0,0.0,4509.624138403404
1512.0,284.5168462444962,100.0,0.0,4509.649369273152
1514.0,284.64300062489974,100.0,0.0,4509.6746001429
1516.0,284.7691550053033,100.0,0.0,4509.699831012648
1518.0,284.8953093857068,100.0,0.0,4509.725061882396
1520.0,285.0356272870283,100.0,0.0,4509.750275278653
1522.0,285.2450284842557,100.0,0.0,4509.775403447062
1524.0,285.4544296814832,100.0,0.0,4509.80053161547
1526.0,285.66355744218475,100.0,0.0,4509.825626951712
1528.0,285.87248994498077,100.0,0.0,4509.850698842879
1530.0,286.0814224477768,100.0,0.0,4509.875770734046
1532.0,286.29035495057275,100.0,0.0,4509.900842625212
1534.0,286.49928745336877,100.0,0.0,4509.925914516378
1536.0,286.7082199561648,100.0,0.0,4509.950986407544
1538.0,286.91715245896074,100.0,0.0,4509.976058298711
1540.0,287.047246377353,100.0,0.0,4510.0011188407525
1542.0,287.1255372673281,100.0,0.0,4510.026171925545
1544.0,287.2038205221736,100.0,0.0,4510.0512225670955
1546.0,287.2819552636297,100.0,0.0,4510.076225684362
1548.0,287.36009000508585,100.0,0.0,4510.101228801628
1550.0,287.438224746542,100.0,0.0,4510.126231918894
1552.0,287.51635948799816,100.0,0.0,4510.15123503616
1554.0,287.5944942294543,100.0,0.0,4510.176238153425
1556.0,287.67262897091047,100.0,0.0,4510.201241270692
1558.0,287.7507637123666,100.0,0.0,4510.226244387958
1560.0,287.8288984538228,100.0,0.0,4510.251247505224
1562.0,287.90694270739084,100.0,0.0,4510.276221666365
1564.0,287.98471548821334,100.0,0.0,4510.301108956228
1566.0,288.05539971217075,100.0,0.0,4510.325999296258
1568.0,288.1243500885977,100.0,0.0,4510.350890382352
1570.0,288.19330046502455,100.0,0.0,4510.375781468447
1572.0,288.2622508414514,100.0,0.0,4510.400672554542
1574.0,288.3312012178783,100.0,0.0,4510.425563640637
1576.0,288.4001515943052,100.0,0.0,4510.450454726732
1578.0,288.4691019707321,100.0,0.0,4510.475345812826
1580.0,288.53805234715895,100.0,0.0,4510.500236898921
1582.0,288.6070027235858,100.0,0.0,4510.525127985016
1584.0,288.67595310001275,100.0,0.0,4510.550019071111
1586.0,288.7449034764396,100.0,0.0,4510.5749101572055
1588.0,288.8138538528665,100.0,0.0,4510.5998012433
1590.0,288.88280422929336,100.0,0.0,4510.624692329395
1592.0,288.9517546057202,100.0,0.0,4510.649583415489
1594.0,288.49642857142845,97.03781512604986,2.962184873950141,4510.675294117647
1596.0,286.8892857142856,87.58403361344472,12.415966386555281,4510.701764705883
1598.0,285.28214285714273,78.13025210083958,21.86974789916042,4510.728235294118
1600.0,283.67499999999984,68.67647058823444,31.32352941176556,4510.754705882353
1602.0,282.067857142857,59.2226890756293,40.7773109243707,4510.781176470588
1604.0,280.4607142857141,49.76890756302416,50.23109243697584,4510.807647058824
1606.0,278.85357142857123,40.31512605041902,59.68487394958098,4510.834117647059
1608.0,277.24642857142834,30.861344537813878,69.13865546218612,4510.860588235294
1610.0,275.6392857142855,21.407563025208745,78.59243697479126,4510.8870588235295
1612.0,274.0321428571426,11.953781512603598,88.0462184873964,4510.913529411765
1614.0,272.4249999999997,2.4999999999984652,97.50000000000153,4510.9400000000005
1616.0,269.448126035179,0.0,100.0,4510.96919020839
1618.0,265.97881097726594,0.0,100.0,4510.999358165415
1620.0,262.50949591935296,0.0,100.0,4511.02952612244
1622.0,259.0401808614399,0.0,100.0,4511.059694079466
1624.0,255.5708658035269,0.0,100.0,4511.089862036491
1626.0,252.00149154663995,0.0,100.0,4511.120900073507
1628.0,248.1978925704547,0.0,100.0,4511.153974847213
1630.0,244.3942935942695,0.0,100.0,4511.187049620919
1632.0,240.59069461808426,0.0,100.0,4511.220124394625
1634.0,236.78709564189904,0.0,100.0,4511.253199168331
1636.0,232.9834966657138,0.0,100.0,4511.286273942037
1638.0,229.16555247346813,0.0,100.0,4511.319473456752
1640.0,225.58857142857127,0.0,100.0,4511.353171428571
1642.0,223.302857142857,0.0,100.0,4511.387457142857
1644.0,221.01714285714272,0.0,100.0,4511.421742857143
1646.0,218.73142857142844,0.0,100.0,4511.456028571429
1648.0,216.44571428571413,0.0,100.0,4511.490314285715
1650.0,214.15999999999985,0.0,100.0,4511.524600000001
1652.0,211.87428571428558,0.0,100.0,4511.558885714286
1654.0,209.51377190043257,0.0,100.0,4511.593483041328
1656.0,206.81250468061444,0.0,100.0,4511.629499937592
1658.0,204.1112374607963,0.0,100.0,4511.665516833856
1660.0,201.3878439718263,0.0,100.0,4511.701828747042
1662.0,198.6109226834439,0.0,100.0,4511.738854364221
1664.0,195.93529411764683,0.0,100.0,4511.777032085562
1666.0,193.28823529411744,0.0,100.0,4511.815534759358
1668.0,190.64117647058802,0.0,100.0,4511.854037433155
1670.0,187.99411764705863,0.0,100.0,4511.892540106952
1672.0,185.90053018686598,0.3664899377113388,100.0,4511.93265429564
1674.0,184.13981340426724,0.9533955319109201,100.0,4511.973737687234
1676.0,182.3790966216685,1.5403011261105013,100.0,4512.014821078828
1678.0,180.61837983906975,2.1272067203100824,100.0,4512.055904470422
1680.0,178.857663056471,2.7141123145096637,100.0,4512.096987862016
1682.0,177.09474024833756,3.3017532505541465,100.0,4512.138122727539
1684.0,175.32120664203094,3.8929311193230225,100.0,4512.179505178353
1686.0,175.0,4.504142950041019,100.0,4512.220609530003
1688.0,175.0,5.119785629873947,100.0,4512.261652375325
1690.0,175.0,5.735428309706875,100.0,4512.302695220647
1692.0,175.0,6.352744315049383,77.05424820840673,4512.343849621004
1694.0,175.0,6.973778554341088,3.121600673680021,4512.385251903623
1696.0,173.99345897621538,7.862749448958245,0.0,4512.427261640952
1698.0,172.9425460743522,8.76353193626953,0.0,4512.469298157026
1700.0,171.875660392856,9.67800537755201,0.0,4512.511973584285
1702.0,170.79172802692358,10.607090262636941,0.0,4512.555330878923
1704.0,169.70779566099114,11.536175147721874,0.0,4512.598688173561
1706.0,168.62386329505873,12.465260032806807,0.0,4512.642045468198
1708.0,167.42991687514967,14.04515239555893,0.0,4512.686002770829
1710.0,166.08678909408917,16.50755332750321,0.0,4512.730773696863
1712.0,164.69606119315233,19.057221145887418,0.0,4512.777131293561
1714.0,163.30509146602603,21.60733231228563,0.0,4512.823496951132
1716.0,161.91412173889972,24.157443478683845,0.0,4512.8698626087025
1718.0,160.52315201177342,26.707554645082062,0.0,4512.916228266274
1720.0,159.13218228464712,29.257665811480273,0.0,4512.962593923845
1722.0,157.7359215713624,31.817477119168892,0.0,4513.009135947621
1724.0,156.3384891793889,34.3794365044537,0.0,4513.055717027353
1726.0,156.0,38.07504725206398,0.0,4513.102143397166
1728.0,156.0,42.13302749672222,0.0,4513.148520314248
1730.0,156.0,46.162657969670626,0.0,4513.194573233939
1732.0,156.0,50.190687008477425,0.0,4513.240607851525
1734.0,156.0,54.218716047284225,0.0,4513.286642469112
1736.0,156.25417721519,57.525063291139915,0.0,4513.332417721519
1738.0,156.70987341772164,60.259240506329775,0.0,4513.377987341772
1740.0,157.16556962025328,62.993417721519634,0.0,4513.423556962025
1742.0,157.62126582278492,65.7275949367095,0.0,4513.4691265822785
1744.0,158.0,68.29030192881008,0.0,4513.514741384768
1746.0,158.0,70.00200651748855,0.0,4513.560386840466
1748.0,158.0,71.7097598076894,0.0,4513.605926928205
1750.0,158.0,73.41751309789022,0.0,4513.651467015944
1752.0,158.0,75.12526638809105,0.0,4513.697007103683
1754.0,158.0,76.83301967829189,0.0,4513.742547191421
1756.0,160.08621120081693,80.69098904759919,0.0,4513.785514668323
1758.0,162.39084775698987,84.7684229546744,0.0,4513.828061804745
1760.0,164.6954843131628,88.84585686174961,0.0,4513.870608941166
1762.0,166.99619108239244,92.91633806884819,0.0,4513.913083527675
1764.0,169.2232788610372,96.85657029260426,0.0,4513.954198994357
1766.0,171.28831420229878,100.0,0.0,4513.995072797665
1768.0,172.71404377410454,100.0,0.0,4514.034993225675
1770.0,174.1397733459103,100.0,0.0,4514.074913653685
1772.0,175.56550291771606,100.0,0.0,4514.114834081696
1774.0,176.99123248952182,100.0,0.0,4514.154754509706
1776.0,178.41526518798977,100.0,0.0,4514.194627425263
1778.0,179.82256181884858,100.0,0.0,4514.234031730927
1780.0,181.12017668200417,100.0,0.0,4514.27340942304
1782.0,181.85595228611004,100.0,0.0,4514.312650788593
1784.0,182.5917278902159,100.0,0.0,4514.3518921541445
1786.0,183.3274723439153,100.0,0.0,4514.391131858341
1788.0,184.07089162270535,100.0,0.0,4514.429835664908
1790.0,185.02316715157872,100.0,0.0,4514.467926686063
1792.0,185.9754426804521,100.0,0.0,4514.506017707218
1794.0,186.92771820932543,100.0,0.0,4514.544108728373
1796.0,187.86025624509827,100.0,0.0,4514.581410249804
1798.0,188.7884347450335,100.0,0.0,4514.6185373898015
1800.0,189.71661324496873,100.0,0.0,4514.655664529799
1802.0,190.62973870042748,100.0,0.0,4514.692189548017
1804.0,191.53227086417587,100.0,0.0,4514.728290834567
1806.0,192.43480302792426,100.0,0.0,4514.764392121117
1808.0,193.33733519167265,100.0,0.0,4514.800493407667
1810.0,194.23986735542104,100.0,0.0,4514.836594694217
1812.0,195.17683152033263,100.0,0.0,4514.872557562067
1814.0,196.29759467736844,100.0,0.0,4514.907781547003
1816.0,197.41835783440425,100.0,0.0,4514.943005531938
1818.0,198.5337021879235,100.0,0.0,4514.97805921162
1820.0,199.6280636010023,100.0,0.0,4515.01245342746
1822.0,200.72242501408113,100.0,0.0,4515.0468476433
1824.0,201.81678642715994,100.0,0.0,4515.081241859139
1826.0,202.91114784023875,100.0,0.0,4515.115636074978
1828.0,204.00550925331757,100.0,0.0,4515.150030290818
1830.0,205.09987066639638,100.0,0.0,4515.184424506658
1832.0,206.1811475534839,100.0,0.0,4515.218407494538
1834.0,207.2593316596738,100.0,0.0,4515.252293280732
1836.0,208.3375157658637,100.0,0.0,4515.286179066927
1838.0,209.28413684465946,100.0,0.0,4515.319989112899
1840.0,210.02041402657153,100.0,0.0,4515.3536474983575
1842.0,210.74885099768477,100.0,0.0,4515.38694747418
1844.0,211.477287968798,100.0,0.0,4515.420247450002
1846.0,212.20572493991125,100.0,0.0,4515.453547425825
1848.0,212.9341619110245,100.0,0.0,4515.486847401647
1850.0,213.66259888213773,100.0,0.0,4515.520147377469
1852.0,214.39103585325097,100.0,0.0,4515.553447353292
1854.0,215.1194728243642,100.0,0.0,4515.586747329114
1856.0,215.84560773992825,100.0,0.0,4515.619942068111
1858.0,216.64480828776092,100.0,0.0,4515.652792331511
1860.0,217.45835593014684,100.0,0.0,4515.685334237206
1862.0,218.27190357253275,100.0,0.0,4515.717876142901
1864.0,219.08545121491866,100.0,0.0,4515.750418048597
1866.0,219.89899885730458,100.0,0.0,4515.782959954292
1868.0,220.7125464996905,100.0,0.0,4515.815501859988
1870.0,221.4424181283899,100.0,0.0,4515.847572447689
1872.0,222.12656987332255,100.0,0.0,4515.879385511126
1874.0,222.8107216182552,100.0,0.0,4515.911198574564
1876.0,223.49487336318785,100.0,0.0,4515.943011638001
1878.0,224.17902510812047,100.0,0.0,4515.974824701438
1880.0,224.86317685305312,100.0,0.0,4516.0066377648745
1882.0,225.54732859798577,100.0,0.0,4516.038450828311
1884.0,226.22528057696505,100.0,0.0,4516.069975580484
1886.0,226.8991938119358,100.0,0.0,4516.101312516634
1888.0,227.82475754310366,100.0,0.0,4516.132392241379
1890.0,228.79458512931055,100.0,0.0,4516.163426724138
1892.0,229.76441271551744,100.0,0.0,4516.194461206896
1894.0,230.73424030172436,100.0,0.0,4516.225495689655
1896.0,231.70406788793125,100.0,0.0,4516.2565301724135
1898.0,232.2681725964333,100.0,0.0,4516.2874538238675
1900.0,232.6541095731111,100.0,0.0,4516.318328805249
1902.0,233.04004654978888,100.0,0.0,4516.34920378663
1904.0,233.42333842183615,100.0,0.0,4516.3798671131135
1906.0,233.80646690414497,100.0,0.0,4516.4105173655435
1908.0,234.31812500000018,100.0,0.0,4516.440845833334
1910.0,234.96098214285732,100.0,0.0,4516.470845833333
1912.0,235.60383928571446,100.0,0.0,4516.500845833334
1914.0,236.2466964285716,100.0,0.0,4516.530845833334
1916.0,236.88955357142873,100.0,0.0,4516.560845833334
1918.0,237.53241071428587,100.0,0.0,4516.590845833333
1920.0,238.175267857143,100.0,0.0,4516.620845833334
1922.0,238.81812500000015,100.0,0.0,4516.650845833334
1924.0,239.4609821428573,100.0,0.0,4516.6808458333335
1926.0,240.07199511498322,100.0,0.0,4516.7107996743325
1928.0,240.51770863852448,100.0,0.0,4516.740513909235
1930.0,240.96342216206574,100.0,0.0,4516.770228144138
1932.0,241.409135685607,100.0,0.0,4516.799942379041
1934.0,241.85484920914826,100.0,0.0,4516.829656613943
1936.0,242.29727690974798,100.0,0.0,4516.859151793983
1938.0,242.7396661945093,100.0,0.0,4516.888644412968
1940.0,243.24787511711966,100.0,0.0,4516.917947580645
